1704269520000,45117.74000000,45117.75000000,45012.02000000,45015.76000000,76.19420000,1704269579999,3434663.30901230,1923,9.16070000,412565.67708460,0
1704269580000,45015.76000000,45053.99000000,45010.68000000,45053.99000000,19.12079000,1704269639999,860990.46372070,1120,9.07542000,408605.65808170,0
1704269640000,45053.99000000,45073.10000000,45053.98000000,45064.73000000,16.56491000,1704269699999,746425.77090860,946,10.98693000,495059.40060340,0
1704269700000,45064.73000000,45090.86000000,45064.72000000,45084.48000000,19.55173000,1704269759999,881467.34519230,847,7.57189000,341328.84842930,0
1704269760000,45084.47000000,45119.15000000,45084.47000000,45116.89000000,30.74035000,1704269819999,1386373.71059250,1181,19.80035000,892967.97338970,0
1704269820000,45116.89000000,45116.89000000,45101.10000000,45101.10000000,19.54202000,1704269879999,881557.52624840,862,3.43191000,154813.90430440,0
1704269880000,45101.11000000,45175.68000000,45101.10000000,45157.58000000,81.77724000,1704269939999,3691713.44901050,2314,57.58362000,2599361.26690650,0
1704269940000,45157.57000000,45158.00000000,45136.25000000,45149.36000000,16.85038000,1704269999999,760786.73215810,792,8.53840000,385491.47287860,0
1704270000000,45149.36000000,45161.10000000,45146.80000000,45150.49000000,25.19461000,1704270059999,1137654.38013840,1239,13.68161000,617786.30626240,0
1704270060000,45150.50000000,45150.50000000,45124.56000000,45132.99000000,16.86606000,1704270119999,761315.33846730,990,4.76474000,215064.70331630,0
1704270120000,45132.99000000,45141.29000000,45132.99000000,45141.29000000,9.27093000,1704270179999,418476.78921890,544,5.74420000,259282.61511490,0
1704270180000,45141.28000000,45141.29000000,45100.00000000,45114.56000000,36.03554000,1704270239999,1625797.61252890,1206,13.51126000,609444.64026720,0
1704270240000,45114.55000000,45114.60000000,45103.56000000,45103.65000000,12.09306000,1704270299999,545548.11032710,646,1.59459000,71936.85546530,0
1704270300000,45103.66000000,45128.39000000,45101.68000000,45116.07000000,10.06650000,1704270359999,454161.71954120,986,4.89926000,221016.35651350,0
1704270360000,45116.06000000,45144.68000000,45116.06000000,45144.68000000,16.53530000,1704270419999,746306.69009990,618,14.54711000,656589.75681130,0
1704270420000,45144.67000000,45155.99000000,45144.67000000,45154.89000000,31.30336000,1704270479999,1413455.96832020,761,22.32651000,1008110.43921900,0
1704270480000,45154.88000000,45162.00000000,45153.18000000,45161.99000000,18.20141000,1704270539999,821870.22081080,535,7.23750000,326805.24819990,0
1704270540000,45162.00000000,45164.67000000,45153.18000000,45164.67000000,13.52293000,1704270599999,610666.64499630,583,5.18952000,234352.42741050,0
1704270600000,45164.66000000,45168.44000000,45146.80000000,45151.99000000,38.68739000,1704270659999,1747066.15777260,1119,25.80544000,1165336.37472180,0
1704270660000,45151.99000000,45154.39000000,45144.78000000,45145.48000000,13.40929000,1704270719999,605400.17973320,502,2.70351000,122057.20128460,0
1704270720000,45145.48000000,45158.00000000,45145.47000000,45150.12000000,15.94449000,1704270779999,719966.64719220,685,7.58521000,342509.13892010,0
1704270780000,45150.12000000,45153.18000000,45122.45000000,45153.17000000,16.56486000,1704270839999,747700.70675900,1129,7.08744000,319942.03644770,0
1704270840000,45153.17000000,45157.94000000,45144.54000000,45157.93000000,12.21845000,1704270899999,551668.93506480,761,6.60918000,298407.28955090,0
1704270900000,45157.94000000,45157.94000000,45148.08000000,45155.29000000,10.54045000,1704270959999,475947.06458030,489,3.54083000,159870.08619740,0
1704270960000,45155.28000000,45155.29000000,45150.34000000,45150.35000000,9.37329000,1704271019999,423239.83753530,433,1.24162000,56062.92076020,0
1704271020000,45150.34000000,45150.35000000,45131.57000000,45138.34000000,8.82761000,1704271079999,398485.06208060,575,1.60435000,72415.02102890,0
1704271080000,45138.34000000,45146.12000000,45131.57000000,45140.27000000,7.32456000,1704271139999,330631.57832050,587,3.72979000,168367.12525980,0
1704271140000,45140.26000000,45154.30000000,45135.70000000,45135.70000000,20.22841000,1704271199999,913267.41416080,704,7.83535000,353717.29042260,0
1704271200000,45135.71000000,45135.71000000,45025.17000000,45052.29000000,72.75164000,1704271259999,3279684.11216330,2035,12.16523000,548081.51079620,0
1704271260000,45052.29000000,45056.16000000,45040.56000000,45048.00000000,21.33965000,1704271319999,961334.16221220,751,6.10235000,274895.36228440,0
1704271320000,45048.00000000,45048.00000000,45026.72000000,45029.81000000,19.45260000,1704271379999,876121.21097350,792,3.63906000,163893.95479150,0
